start_station_name,total_trips,start_lat,start_lng,postalCode,geometry,zip_code,HVI_Score
Pinehurst Ave & W 187 St,674,40.855331,-73.937878,10033,POINT (-73.937878 40.855331),10033,2.0
Pioneer St & Richards St,523,40.6777748,-74.0094613,11231,POINT (-74.0094613 40.6777748),11231,2.0
Pioneer St & Van Brunt St,1444,40.679043,-74.011169,11231,POINT (-74.011169 40.679043),11231,2.0
Pitkin Ave & Grafton St,317,40.66852,-73.91908,11212,POINT (-73.91908 40.66852),11212,5.0
Pitt St & Stanton St,2022,40.71926081,-73.98178024,10002,POINT (-73.98178024 40.71926081),10002,3.0
Plaza Dr & W 170 St,1790,40.840484,-73.917946,10452,POINT (-73.917946 40.840484),10452,5.0
Plaza St East & Flatbush Ave,5648,40.673134,-73.969106,11238,POINT (-73.969106 40.673134),11238,2.0
Plaza St West & Flatbush Ave,3869,40.6750207,-73.97111473,11238,POINT (-73.97111473 40.6750207),11238,2.0
Pleasant Ave & E 116 St,2351,40.79499,-73.93333,10029,POINT (-73.93333 40.79499),10029,4.0
Pleasant Ave & E 120 St,783,40.7974772,-73.9311847,10035,POINT (-73.9311847 40.7974772),10035,5.0
Popham Ave & W 174 St,654,40.847746,-73.922079,10453,POINT (-73.922079 40.847746),10453,5.0
Powers St & Olive St,2119,40.71323,-73.93894,11211,POINT (-73.93894 40.71323),11211,3.0
President St & 4 Ave,2739,40.676757,-73.983262,11215,POINT (-73.983262 40.676757),11215,1.0
President St & Henry St,1724,40.6828003,-73.99990419,11231,POINT (-73.99990419 40.6828003),11231,2.0
President St & Hoyt St,1241,40.680057,-73.991753,11231,POINT (-73.991753 40.680057),11231,2.0
President St & Nostrand Ave,1256,40.66811,-73.9505,11225,POINT (-73.9505 40.66811),11225,5.0
Prospect Ave & E 151 St,539,40.814232,-73.903927,10455,POINT (-73.903927 40.814232),10455,5.0
Prospect Ave & E 167 St,546,40.826303,-73.898751,10459,POINT (-73.898751 40.826303),10459,5.0
Prospect Ave & Greenwood Ave,579,40.651745,-73.975988,11218,POINT (-73.975988 40.651745),11218,3.0
Prospect Ave & Jennings St,251,40.831762,-73.896853,10459,POINT (-73.896853 40.831762),10459,5.0
Prospect Ave & Longwood Ave,285,40.81899,-73.90202,10455,POINT (-73.90202 40.81899),10455,5.0
Prospect Ave & Vanderbilt St,602,40.653368,-73.976291,11218,POINT (-73.976291 40.653368),11218,3.0
Prospect Park SW & 10 Ave,1735,40.659945,-73.977504,11215,POINT (-73.977504 40.659945),11215,1.0
Prospect Park SW & 16 St,1733,40.657265,-73.974165,11218,POINT (-73.974165 40.657265),11218,3.0
Prospect Park SW & Greenwood Ave,1218,40.652563,-73.972573,11215,POINT (-73.972573 40.652563),11215,1.0
Prospect Park SW & Vanderbilt St,1511,40.65482,-73.973217,11215,POINT (-73.973217 40.65482),11215,1.0
Prospect Park W & 20 St,643,40.656633,-73.983864,11215,POINT (-73.983864 40.656633),11215,1.0
Prospect Park West & 8 St,3860,40.66514681533792,-73.97637605667114,11215,POINT (-73.97637605667114 40.66514681533792),11215,1.0
Prospect Pl & 6 Ave,2790,40.6793307,-73.97519523,11217,POINT (-73.97519523 40.6793307),11217,2.0
Prospect Pl & Howard Ave,243,40.67261,-73.91977,11233,POINT (-73.91977 40.67261),11233,5.0
Prospect Pl & Nostrand Ave,2034,40.67428,-73.9503,11216,POINT (-73.9503 40.67428),11216,4.0
Prospect Pl & Underhill Ave,1983,40.6769694,-73.96579,11238,POINT (-73.96579 40.6769694),11238,2.0
Prospect Pl & Vanderbilt Ave,3538,40.67767534,-73.96902144,11238,POINT (-73.96902144 40.67767534),11238,2.0
Pulaski St & Marcus Garvey Blvd,1470,40.6933982,-73.939877,11206,POINT (-73.939877 40.6933982),11206,4.0
Pulaski St & Throop Ave,2239,40.693115,-73.943149,11206,POINT (-73.943149 40.693115),11206,4.0
Putnam Ave & Knickerbocker Ave,953,40.69545,-73.91164,11237,POINT (-73.91164 40.69545),11237,4.0
Putnam Ave & Nostrand Ave,2279,40.68402,-73.94977,11216,POINT (-73.94977 40.68402),11216,4.0
Putnam Ave & Ralph Ave,1448,40.68705,-73.92338,11221,POINT (-73.92338 40.68705),11221,4.0
Putnam Ave & Throop Ave,2554,40.6851532,-73.94111,11221,POINT (-73.94111 40.6851532),11221,4.0
Putnam Ave & Wyckoff Ave,1071,40.69811,-73.90904,11237,POINT (-73.90904 40.69811),11237,4.0
Queens Blvd & 56 Ave,740,40.73481,-73.87431,11373,POINT (-73.87431 40.73481),11373,3.0
Queens Blvd & 56 St,441,40.74193,-73.90913,11377,POINT (-73.90913 40.74193),11377,3.0
Queens Blvd & Albion Ave,202,40.73856,-73.88553,11373,POINT (-73.88553 40.73856),11373,3.0
Queens Blvd & Broadway,696,40.73672,-73.87728,11373,POINT (-73.87728 40.73672),11373,3.0
Queens Plaza North & Crescent St,6918,40.75110165,-73.94073717,11101,POINT (-73.94073717 40.75110165),11101,4.0
Ralph Ave & Fulton St,743,40.67922,-73.92192,11233,POINT (-73.92192 40.67922),11233,5.0
Reade St & Broadway,3222,40.71450451,-74.00562789,10007,POINT (-74.00562789 40.71450451),10007,1.0
Richards St & Delavan St,807,40.6794327,-74.00785041,11231,POINT (-74.00785041 40.6794327),11231,2.0
Richardson St & N Henry St,1973,40.71907891179564,-73.94223690032959,11222,POINT (-73.94223690032959 40.71907891179564),11222,3.0
River Ave & E 151 St,1426,40.822217,-73.928939,10451,POINT (-73.928939 40.822217),10451,5.0
River Ave & E 153 St,579,40.82441,-73.92818,10451,POINT (-73.92818 40.82441),10451,5.0
River Ave & McClellan St,752,40.83406,-73.92243,10452,POINT (-73.92243 40.83406),10452,5.0
River Ter & Warren St,5408,40.71759894980997,-74.01587963104248,10282,POINT (-74.01587963104248 40.71759894980997),10282,1.0
Riverside Blvd & W 67 St,7810,40.777507027547976,-73.98888587951659,10069,POINT (-73.98888587951659 40.777507027547976),10069,1.0
Riverside Dr & Broadway,995,40.865364,-73.92791,10040,POINT (-73.92791 40.865364),10040,2.0
Riverside Dr & W 104 St,4268,40.8013434,-73.9711457439,10024,POINT (-73.9711457439 40.8013434),10024,1.0
Riverside Dr & W 138 St,1296,40.823168,-73.955857,10031,POINT (-73.955857 40.823168),10031,4.0
Riverside Dr & W 145 St,985,40.827305,-73.951989,10031,POINT (-73.951989 40.827305),10031,4.0
Riverside Dr & W 148 St,648,40.829114,-73.950426,10031,POINT (-73.950426 40.829114),10031,4.0
Riverside Dr & W 153 St,667,40.832164,-73.949702,10031,POINT (-73.949702 40.832164),10031,4.0
Riverside Dr & W 72 St,5929,40.78057799010334,-73.98562431335449,10023,POINT (-73.98562431335449 40.78057799010334),10023,1.0
Riverside Dr & W 78 St,2102,40.78414472,-73.98362492,10023,POINT (-73.98362492 40.78414472),10023,1.0
Riverside Dr & W 82 St,3777,40.78720869,-73.98128127,10024,POINT (-73.98128127 40.78720869),10024,1.0
Riverside Dr & W 91 St,2334,40.79313480986663,-73.97700369358063,10024,POINT (-73.97700369358063 40.79313480986663),10024,1.0
Riverside Dr E & W 155 St,558,40.834097985815255,-73.94834974194816,10032,POINT (-73.94834974194816 40.834097985815255),10032,3.0
Rivington St & Chrystie St,5483,40.72110063,-73.9919254,10002,POINT (-73.9919254 40.72110063),10002,3.0
Rivington St & Ridge St,5437,40.71850211,-73.98329859,10002,POINT (-73.98329859 40.71850211),10002,3.0
Rockaway Ave & Bainbridge St,982,40.68319988172761,-73.91166642308235,11233,POINT (-73.91166642308235 40.68319988172761),11233,5.0
Roebling St & N 4 St,4406,40.71469,-73.95739,11211,POINT (-73.95739 40.71469),11211,3.0
Rogers Ave & Lenox Rd,804,40.65378,-73.95273,11226,POINT (-73.95273 40.65378),11226,5.0
Rogers Ave & Lincoln Rd,1250,40.66127,-73.95352,11225,POINT (-73.95352 40.66127),11225,5.0
Rogers Ave & Snyder Ave,302,40.64871,-73.95218,11226,POINT (-73.95218 40.64871),11226,5.0
Rogers Ave & Sterling St,969,40.6630619,-73.9538746,11225,POINT (-73.9538746 40.6630619),11225,5.0
Rogers Pl & E 165 St,329,40.82388366441761,-73.8974027708582,10459,POINT (-73.8974027708582 40.82388366441761),10459,5.0
Roosevelt Ave & 104 St,768,40.74984,-73.86156,11368,POINT (-73.86156 40.74984),11368,4.0
Roosevelt Island Tramway,3067,40.757284,-73.9536,10044,POINT (-73.9536 40.757284),10044,1.0
Rugby Rd & Albemarle Rd,451,40.64672,-73.96637,11226,POINT (-73.96637 40.64672),11226,5.0
Rugby Rd & Beverley Rd,410,40.64435,-73.96591,11226,POINT (-73.96591 40.64435),11226,5.0
Rutgers St & Henry St,2716,40.71332151208186,-73.99009689688683,10002,POINT (-73.99009689688683 40.71332151208186),10002,3.0
Rutland Rd & Brooklyn Ave,425,40.65969,-73.94517,11203,POINT (-73.94517 40.65969),11203,5.0
Rutland Rd & E 45 St,188,40.66034,-73.93618,11203,POINT (-73.93618 40.66034),11203,5.0
S 3 St & Bedford Ave,7033,40.71260486,-73.96264403,11211,POINT (-73.96264403 40.71260486),11211,3.0
S 4 St & Rodney St,3804,40.70934,-73.95608,11211,POINT (-73.95608 40.70934),11211,3.0
S 4 St & Roebling St,5832,40.710709,-73.959724,11211,POINT (-73.959724 40.710709),11211,3.0
S 4 St & Wythe Ave,8353,40.71285887,-73.96590294,11211,POINT (-73.96590294 40.71285887),11211,3.0
S 5 Pl & S 5 St,3697,40.710451,-73.960876,11211,POINT (-73.960876 40.710451),11211,3.0
S Portland Ave & Hanson Pl,3281,40.68539567,-73.97431458,11217,POINT (-73.97431458 40.68539567),11217,2.0
Sands St & Jay St,2829,40.700119,-73.9862,11201,POINT (-73.9862 40.700119),11201,2.0
Schenectady Ave & Cortelyou Rd,149,40.64535,-73.93268,11203,POINT (-73.93268 40.64535),11203,5.0
Schenectady Ave & Maple St,248,40.66178,-73.93445,11203,POINT (-73.93445 40.66178),11203,5.0
Schenectady Ave & Pacific St,541,40.67686,-73.93327,11213,POINT (-73.93327 40.67686),11213,5.0
Schenectady Ave & President St,685,40.66732,-73.93398,11213,POINT (-73.93398 40.66732),11213,5.0
Schenectady Ave & Prospect Pl,784,40.67351,-73.93363,11213,POINT (-73.93363 40.67351),11213,5.0
Schermerhorn St & Court St,2757,40.6910363748993,-73.99201065301895,11201,POINT (-73.99201065301895 40.6910363748993),11201,2.0
Schermerhorn St & Hoyt St,5990,40.6886263,-73.9851911,11217,POINT (-73.9851911 40.6886263),11217,2.0
Scholes St & Lorimer St,4207,40.708323,-73.948732,11206,POINT (-73.948732 40.708323),11206,4.0
Scholes St & Manhattan Ave,4532,40.70870368,-73.9448625,11206,POINT (-73.9448625 40.70870368),11206,4.0
Seaman Ave & Beak St,433,40.867505,-73.926363,10034,POINT (-73.926363 40.867505),10034,1.0
Seaman Ave & Isham St,429,40.869898661940454,-73.92076313495636,10034,POINT (-73.92076313495636 40.869898661940454),10034,1.0
Sedgwick Ave & Giles Pl,288,40.88111,-73.8965,10468,POINT (-73.8965 40.88111),10468,4.0
Sedgwick Ave & Hall of Fame Terrace,74,40.859532,-73.913303,10453,POINT (-73.913303 40.859532),10453,5.0
Sedgwick Ave & Hillman Ave,291,40.88224,-73.89136,10463,POINT (-73.89136 40.88224),10463,1.0
Sedgwick Ave & W 195 St,416,40.87049,-73.90287,10463,POINT (-73.90287 40.87049),10463,1.0
Sedgwick Ave & W 231 St,277,40.87512,-73.90126,10463,POINT (-73.90126 40.87512),10463,1.0
Sedgwick Ave & W Burnside Ave,285,40.854947,-73.916661,10453,POINT (-73.916661 40.854947),10453,5.0
Sedgwick Ave & W Tremont Ave,367,40.85304455868985,-73.91830623149872,10453,POINT (-73.91830623149872 40.85304455868985),10453,5.0
Seneca Ave & Decatur St,184,40.69723,-73.89811,11385,POINT (-73.89811 40.69723),11385,1.0
Seneca Ave & Irvine St,193,40.81872569990116,-73.88862490653992,10474,POINT (-73.88862490653992 40.81872569990116),10474,5.0
Shakespeare Ave & W 169 St,800,40.839312,-73.922423,10452,POINT (-73.922423 40.839312),10452,5.0
Shea Rd & Boat Basin Pl,255,40.75777,-73.84887,11368,POINT (-73.84887 40.75777),11368,4.0
Sheridan Ave & E 168 St,658,40.835334,-73.9154,10456,POINT (-73.9154 40.835334),10456,5.0
Sheridan Ave & E 172 St,357,40.840494,-73.911479,10457,POINT (-73.911479 40.840494),10457,5.0
Sherman Ave & E 166 St,708,40.83130549267296,-73.91744792461395,10456,POINT (-73.91744792461395 40.83130549267296),10456,5.0
Sherman Ave & Thayer St,409,40.863124,-73.926994,10040,POINT (-73.926994 40.863124),10040,2.0
Shop Morgan,128,40.70987333941734,-73.9315938949585,11237,POINT (-73.9315938949585 40.70987333941734),11237,4.0
Shore Blvd & Astoria Park,1319,40.77977,-73.923162,11105,POINT (-73.923162 40.77977),11105,3.0
Sigourney St & Columbia St,710,40.67267243410948,-74.0087952464819,11231,POINT (-74.0087952464819 40.67267243410948),11231,2.0
Skillman Ave & 43 Ave,832,40.74653761978055,-73.93215849995613,11101,POINT (-73.93215849995613 40.74653761978055),11101,4.0
Skillman Ave & 54 St,545,40.745502,-73.909887,11377,POINT (-73.909887 40.745502),11377,3.0
Skillman Ave & Honeywell St,296,40.7471482490328,-73.92902433872223,11101,POINT (-73.92902433872223 40.7471482490328),11101,4.0
Smith St & 3 St,2241,40.6787242,-73.99599099,11231,POINT (-73.99599099 40.6787242),11231,2.0
Smith St & 9 St,1878,40.6746957,-73.99785768,11231,POINT (-73.99785768 40.6746957),11231,2.0
Snyder Ave & Schenectady Ave,107,40.65,-73.93296,11203,POINT (-73.93296 40.65),11203,5.0
Soissons Landing,2122,40.69231660719192,-74.01486575603485,10004,POINT (-74.01486575603485 40.69231660719192),10004,1.0
Somers St & Broadway,239,40.67945,-73.90474,11233,POINT (-73.90474 40.67945),11233,5.0
Somers St & Rockaway Ave,451,40.67872,-73.91105,11233,POINT (-73.91105 40.67872),11233,5.0
South End Ave & Albany St,4287,40.709957,-74.016538,10280,POINT (-74.016538 40.709957),10280,1.0
South Railroad Ave & Broadway,452,40.741,-73.88027,11373,POINT (-73.88027 40.741),11373,3.0
South St & Broad St,364,40.70188858913366,-74.01089876890182,10004,POINT (-74.01089876890182 40.70188858913366),10004,1.0
South St & Pike St,2450,40.70991806921533,-73.99161100387573,10002,POINT (-73.99161100387573 40.70991806921533),10002,3.0
South St & Whitehall St,4153,40.70122128,-74.01234218,10004,POINT (-74.01234218 40.70122128),10004,1.0
Southern Blvd & Ave St John,578,40.812769,-73.901583,10455,POINT (-73.901583 40.812769),10455,5.0
Southern Blvd & E 142 St,95,40.807347437082,-73.90809774398804,10454,POINT (-73.90809774398804 40.807347437082),10454,5.0
Southern Blvd & E 149 St,713,40.811892,-73.904192,10455,POINT (-73.904192 40.811892),10455,5.0
Southern Blvd & E 172 St,411,40.834124,-73.88955,10460,POINT (-73.88955 40.834124),10460,5.0
Southern Blvd & E 174 St,848,40.836733,-73.887931,10460,POINT (-73.887931 40.836733),10460,5.0
Southern Blvd & E 175 St,196,40.839335,-73.886445,10460,POINT (-73.886445 40.839335),10460,5.0
Southern Blvd & E 180 St,355,40.84605,-73.88426,10460,POINT (-73.88426 40.84605),10460,5.0
Southern Blvd & E 187 St,397,40.8535,-73.88177,10458,POINT (-73.88177 40.8535),10458,5.0
Southern Blvd & Tiffany St,368,40.818185,-73.894143,10459,POINT (-73.894143 40.818185),10459,5.0
Southern Blvd & Xavier Way,150,40.86149,-73.88103,10458,POINT (-73.88103 40.86149),10458,5.0
Southpoint Park,1170,40.75370225419114,-73.95865201950072,10044,POINT (-73.95865201950072 40.75370225419114),10044,1.0
Spring St & Hudson St,5720,40.72583996792375,-74.0076532959938,10013,POINT (-74.0076532959938 40.72583996792375),10013,2.0
Spruce St & Nassau St,3939,40.71146364,-74.00552427,10038,POINT (-74.00552427 40.71146364),10038,2.0
St Ann's Ave & Bruckner Blvd,357,40.803399,-73.919763,10454,POINT (-73.919763 40.803399),10454,5.0
St Ann's Ave & E 144 St,511,40.811112,-73.914932,10454,POINT (-73.914932 40.811112),10454,5.0
St Ann's Ave & Westchester Ave,313,40.815887,-73.911918,10455,POINT (-73.911918 40.815887),10455,5.0
St Felix Ave & 61 St,586,40.69715,-73.8936,11385,POINT (-73.8936 40.69715),11385,1.0
St James Ave & 51 Ave,207,40.73813,-73.88104,11373,POINT (-73.88104 40.73813),11373,3.0
St James Pl & Oliver St,3605,40.71307916,-73.99851193,10038,POINT (-73.99851193 40.71307916),10038,2.0
St James Pl & Pearl St,1477,40.71117416,-74.00016545,10038,POINT (-74.00016545 40.71117416),10038,2.0
St Johns Pl & Howard Ave,251,40.66992,-73.92002,11233,POINT (-73.92002 40.66992),11233,5.0
St Johns Pl & Kingston Ave,1140,40.67113,-73.94222,11213,POINT (-73.94222 40.67113),11213,5.0
St Johns Pl & Utica Ave,727,40.6705,-73.9308,11213,POINT (-73.9308 40.6705),11213,5.0
St Johns Pl & Washington Ave,2918,40.6737236,-73.9631611,11238,POINT (-73.9631611 40.6737236),11238,2.0
St Marks Ave & Ralph Ave,335,40.67372,-73.92199,11233,POINT (-73.92199 40.67372),11233,5.0
St Marks Ave & Rochester Ave,313,40.67404,-73.92772,11213,POINT (-73.92772 40.67404),11213,5.0
St Marks Ave & Thomas S. Boyland St,110,40.67313,-73.91387,11233,POINT (-73.91387 40.67313),11233,5.0
St Marks Pl & 1 Ave,6538,40.72779126,-73.98564945,10003,POINT (-73.98564945 40.72779126),10003,2.0
St Marks Pl & 2 Ave,6924,40.7284186,-73.98713956,10003,POINT (-73.98713956 40.7284186),10003,2.0
St Marks Pl & 4 Ave,1723,40.68197,-73.98034,11217,POINT (-73.98034 40.68197),11217,2.0
St Mary's St & Jackson Ave,655,40.808891,-73.91081,10454,POINT (-73.91081 40.808891),10454,5.0
St Nicholas Ave & Manhattan Ave,3717,40.809725,-73.953149,10027,POINT (-73.953149 40.809725),10027,4.0
St Nicholas Ave & W 126 St,3793,40.8114323,-73.9518776,10027,POINT (-73.9518776 40.8114323),10027,4.0
St Nicholas Ave & W 134 St,1765,40.816234,-73.948222,10030,POINT (-73.948222 40.816234),10030,5.0
St Nicholas Ave & W 137 St,961,40.818477,-73.947568,10031,POINT (-73.947568 40.818477),10031,4.0
St Nicholas Ave & W 150 St,785,40.827212,-73.942722,10031,POINT (-73.942722 40.827212),10031,4.0
St Nicholas Ave & W 155 St,631,40.830663,-73.941323,10032,POINT (-73.941323 40.830663),10032,3.0
St Nicholas Ave & W 157 St,545,40.832314,-73.94102,10032,POINT (-73.94102 40.832314),10032,3.0
St Nicholas Terrace & Convent Ave,1014,40.821294,-73.947868,10031,POINT (-73.947868 40.821294),10031,4.0
Stagg St & Morgan Ave,1249,40.710681,-73.93372,11206,POINT (-73.93372 40.710681),11206,4.0
Stagg St & Union Ave,223,40.70877084,-73.95095259,11211,POINT (-73.95095259 40.70877084),11211,3.0
Stanhope St & Fairview Ave,698,40.70998,-73.91116,11385,POINT (-73.91116 40.70998),11385,1.0
Stanton St & Chrystie St,5584,40.72229346,-73.99147535,10002,POINT (-73.99147535 40.72229346),10002,3.0
Stanton St & Mangin St,1401,40.71782143,-73.97628939,10002,POINT (-73.97628939 40.71782143),10002,3.0
Stanton St & Norfolk St,5767,40.720747,-73.986274,10002,POINT (-73.986274 40.720747),10002,3.0
State St & Smith St,2726,40.68917,-73.9886,11201,POINT (-73.9886 40.68917),11201,2.0
Steinway St & 19 Ave,196,40.778089,-73.899558,11105,POINT (-73.899558 40.778089),11105,3.0
Steinway St & 21 Ave,868,40.774798,-73.903787,11105,POINT (-73.903787 40.774798),11105,3.0
Steinway St & 23 Ave,717,40.7713937,-73.9077436,11105,POINT (-73.9077436 40.7713937),11105,3.0
Steinway St & 28 Ave,2366,40.7656251,-73.9136695,11103,POINT (-73.9136695 40.7656251),11103,3.0
Steinway St & Broadway,3686,40.75905795418586,-73.91897544264793,11103,POINT (-73.91897544264793 40.75905795418586),11103,3.0
Steinway St & Ditmars Blvd,726,40.772717,-73.906127,11105,POINT (-73.906127 40.772717),11105,3.0
Stephen St & Seneca Ave,256,40.6988,-73.9007,11385,POINT (-73.9007 40.6988),11385,1.0
Sterling Pl & 5 Ave,2196,40.678970070475735,-73.97855266928671,11217,POINT (-73.97855266928671 40.678970070475735),11217,2.0
Sterling Pl & Bedford Ave,2416,40.672695,-73.954131,11216,POINT (-73.954131 40.672695),11216,4.0
Sterling Pl & Classon Ave,1691,40.6739411,-73.96026,11238,POINT (-73.96026 40.6739411),11238,2.0
Sterling Pl & Franklin Ave,3332,40.67324785,-73.95689517,11216,POINT (-73.95689517 40.67324785),11216,4.0
Sterling Pl & New York Ave,1542,40.67234,-73.94763,11216,POINT (-73.94763 40.67234),11216,4.0
Sterling Pl & Ralph Ave,250,40.67095,-73.92222,11233,POINT (-73.92222 40.67095),11233,5.0
Sterling Pl & Rochester Ave,264,40.67128,-73.92825,11213,POINT (-73.92825 40.67128),11213,5.0
Sterling Pl & Schenectady Ave,561,40.6716,-73.93378,11213,POINT (-73.93378 40.6716),11213,5.0
Sterling St & Bedford Ave,717,40.6627059,-73.9569115,11225,POINT (-73.9569115 40.6627059),11225,5.0
Sterling St & Nostrand Ave,1539,40.66318,-73.95076,11225,POINT (-73.95076 40.66318),11225,5.0
Stewart Ave & Johnson Ave,768,40.70869,-73.92587,11237,POINT (-73.92587 40.70869),11237,4.0
Stockholm St & Wilson Ave,2074,40.699304,-73.923044,11237,POINT (-73.923044 40.699304),11237,4.0
Stratford Rd & Beverley Rd,280,40.64378,-73.96867,11218,POINT (-73.96867 40.64378),11218,3.0
Strong St & University Ave,296,40.87119,-73.89918,10468,POINT (-73.89918 40.87119),10468,4.0
Stuyvesant Ave & Gates Ave,972,40.68834,-73.93306,11221,POINT (-73.93306 40.68834),11221,4.0
Stuyvesant Ave & Hart St,1195,40.69465,-73.9343,11221,POINT (-73.9343 40.69465),11221,4.0
Stuyvesant Walk & 1 Ave Loop,528,40.732339777151054,-73.97898383438587,10009,POINT (-73.97898383438587 40.732339777151054),10009,2.0
Suffolk St & Stanton St,7698,40.72066442,-73.98517977,10002,POINT (-73.98517977 40.72066442),10002,3.0
Sullivan St & Washington Sq,5944,40.73047747,-73.99906065,10012,POINT (-73.99906065 40.73047747),10012,2.0
Summerfield St & Cypress Ave,312,40.69662,-73.90056,11385,POINT (-73.90056 40.69662),11385,1.0
Sumpter St & Fulton St,291,40.67923,-73.92588,11233,POINT (-73.92588 40.67923),11233,5.0
Sunken Meadow Comfort Station,650,40.79558,-73.91906,10035,POINT (-73.91906 40.79558),10035,5.0
Suydam St & Broadway,2149,40.69544,-73.93223,11221,POINT (-73.93223 40.69544),11221,4.0
Suydam St & Knickerbocker Ave,2974,40.702013,-73.923769,11237,POINT (-73.923769 40.702013),11237,4.0
Suydam St & St Nicholas Ave,902,40.70636,-73.91945,11237,POINT (-73.91945 40.70636),11237,4.0
Taylor St & Bedford Ave,590,40.705774,-73.963252,11211,POINT (-73.963252 40.705774),11211,3.0
Thomas S. Boyland St & Fulton St,467,40.67854,-73.91367,11233,POINT (-73.91367 40.67854),11233,5.0
Thomas S. Boyland St & Macon St,215,40.68491,-73.91493,11233,POINT (-73.91493 40.68491),11233,5.0
Thomas S. Boyland St & Marion St,693,40.6814658848122,-73.91415685415268,11233,POINT (-73.91415685415268 40.6814658848122),11233,5.0
Thompson St & Bleecker St,6676,40.72840059450829,-73.99968780577183,10012,POINT (-73.99968780577183 40.72840059450829),10012,2.0
Throop Ave & Myrtle Ave,1060,40.69622937,-73.94371094,11206,POINT (-73.94371094 40.69622937),11206,4.0
Tibbett Ave & W 234 St,77,40.88324,-73.90587,10463,POINT (-73.90587 40.88324),10463,1.0
Tiebout Ave & E 184 St,67,40.858498,-73.89637,10458,POINT (-73.89637 40.858498),10458,5.0
Tiebout Ave & E Fordham Rd,130,40.861915,-73.894831,10458,POINT (-73.894831 40.861915),10458,5.0
Tilden Ave & Lott St,236,40.64661,-73.95401,11226,POINT (-73.95401 40.64661),11226,5.0
Tilden Ave & Nostrand Ave,397,40.64683,-73.94933,11226,POINT (-73.94933 40.64683),11226,5.0
Tinton Ave & E 165 St,582,40.824796,-73.90242,10456,POINT (-73.90242 40.824796),10456,5.0
Tompkins Ave & Hopkins St,1351,40.69957608,-73.94708417,11206,POINT (-73.94708417 40.69957608),11206,4.0
Townsend Ave & E 175 St,318,40.84741,-73.911359,10453,POINT (-73.911359 40.84741),10453,5.0
Troy Ave & Linden Blvd,159,40.6533,-73.93644,11203,POINT (-73.93644 40.6533),11203,5.0
Troy Ave & Park Pl,616,40.67251,-73.93642,11213,POINT (-73.93642 40.67251),11213,5.0
Turner Pl & Coney Island Ave,482,40.64521,-73.97073,11218,POINT (-73.97073 40.64521),11218,3.0
Tyler Ave & Maurice Ave,176,40.73394,-73.90128,11377,POINT (-73.90128 40.73394),11377,3.0
Underhill Ave & Lincoln Pl,2949,40.6740123,-73.9671457,11238,POINT (-73.9671457 40.6740123),11238,2.0
Underhill Ave & Pacific St,3105,40.6804836,-73.9646795,11238,POINT (-73.9646795 40.6804836),11238,2.0
Union Ave & E 169 St,393,40.82995,-73.898802,10459,POINT (-73.898802 40.82995),10459,5.0
Union Ave & Jackson St,2295,40.7160751,-73.952029,11211,POINT (-73.952029 40.7160751),11211,3.0
Union Ave & N 12 St,5082,40.71924,-73.95242,11211,POINT (-73.95242 40.71924),11211,3.0
Union Ave & Wallabout St,885,40.70029511,-73.95032283,11206,POINT (-73.95032283 40.70029511),11206,4.0
Union St & 4 Ave,2804,40.6772744,-73.98282002,11215,POINT (-73.98282002 40.6772744),11215,1.0
Union St & Bedford Ave,2033,40.6691783,-73.9554162,11225,POINT (-73.9554162 40.6691783),11225,5.0
University Ave & Brandt Pl,293,40.848354,-73.918389,10453,POINT (-73.918389 40.848354),10453,5.0
University Ave & Macombs Rd,385,40.8496401,-73.9161206,10453,POINT (-73.9161206 40.8496401),10453,5.0
University Ave & Morton Pl,223,40.85118155499655,-73.91465058978447,10453,POINT (-73.91465058978447 40.85118155499655),10453,5.0
University Ave & W 168 St,288,40.838706,-73.927034,10452,POINT (-73.927034 40.838706),10452,5.0
University Ave & W Burnside Ave,466,40.85501,-73.910751,10453,POINT (-73.910751 40.85501),10453,5.0
University Pl & E 14 St,13141,40.734814,-73.992085,10003,POINT (-73.992085 40.734814),10003,2.0
University Pl & E 8 St,4854,40.73143724085228,-73.99490341544151,10003,POINT (-73.99490341544151 40.73143724085228),10003,2.0
Valentine Ave & E 181 St,423,40.854123869116,-73.89932222664356,10457,POINT (-73.89932222664356 40.854123869116),10457,5.0
Valentine Ave & E 183 St,346,40.856987,-73.898237,10458,POINT (-73.898237 40.856987),10458,5.0
Van Brunt St & Van Dyke St,1832,40.6758329439129,-74.01472628116608,11231,POINT (-74.01472628116608 40.6758329439129),11231,2.0
Van Brunt St & Wolcott St,1611,40.6773429,-74.01275056,11231,POINT (-74.01275056 40.6773429),11231,2.0
Van Buren St & Broadway,959,40.692,-73.92617,11221,POINT (-73.92617 40.692),11221,4.0
Van Cleef St & 108 St,141,40.74096,-73.85357,11368,POINT (-73.85357 40.74096),11368,4.0
Van Cortlandt Park S & Dickinson Ave,198,40.88435,-73.88781,10471,POINT (-73.88781 40.88435),10471,1.0
Van Cortlandt Park S & Gouverneur Ave,296,40.88492,-73.89084,10471,POINT (-73.89084 40.88492),10471,1.0
Van Dam St & Greenpoint Ave,465,40.73443564069459,-73.93790781497955,11101,POINT (-73.93790781497955 40.73443564069459),11101,4.0
Van Dam St & Meeker Ave,886,40.72532,-73.9368,11222,POINT (-73.9368 40.72532),11222,3.0
